,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clusters
2018,20111,0,1,1,1,5653,12,0,0,4468,2
2019,45950,0,4,1,1,38921,22,750,2,4302,1
2020,67948,0,1,1,1,2750,5,650,3,4226,2
2021,165144,0,4,1,1,43083,24,2500,5,4440,2
2022,100649,0,1,1,1,4000,3,500,1,4457,2
2023,52713,0,3,1,1,16273,13,100,1,4449,2
2024,165144,0,5,1,1,63444,13,500,1,3732,2
2025,11690,0,3,1,1,17615,17,0,0,4417,1
2026,144697,0,1,1,1,2000,1,0,0,4420,2
2027,75179,0,1,1,1,1015,2,0,0,4118,2
2028,19850,0,1,1,1,500,1,500,1,4376,2
2029,96154,0,1,1,1,7052,15,0,0,4433,2
2030,55778,0,1,1,1,6500,12,500,1,3704,2
2031,36227,0,2,1,1,7230,14,0,0,3736,2
2032,93848,0,1,1,1,1600,4,1500,3,4475,2
2033,41153,0,4,1,1,28686,15,0,0,4404,1
2034,20789,0,1,1,1,0,0,0,0,4279,2
2035,121992,6057,1,1,1,3200,4,600,2,4257,2
2036,37911,0,1,1,1,2250,11,0,0,4385,2
2037,165144,0,4,1,1,41941,14,500,1,4266,2
2038,41133,0,1,1,1,635,3,0,0,4419,2
2039,60864,0,3,1,1,23364,19,50,1,4436,2
2040,90526,0,1,1,1,2000,9,0,0,4488,2
2041,15148,0,1,1,1,15148,3,0,0,269,1
2042,5393,0,1,1,1,0,0,0,0,4517,2
2043,891,0,1,1,1,15530,5,0,0,3628,3
2044,81055,0,3,1,1,14344,14,0,0,4610,2
2045,31360,0,1,1,1,821,7,0,0,4488,2
2046,156885,0,4,1,1,38601,19,0,0,4534,2
2047,4148,0,1,3,1,13504,18,0,0,4607,3
2048,63820,0,3,1,1,13981,15,0,0,4608,2
2049,165144,2081,1,1,1,19191,17,1850,11,4608,2
2050,76659,0,1,1,1,0,0,0,0,4608,2
2051,40724,0,4,1,1,29481,14,0,0,4007,1
2052,146173,0,3,1,1,13871,17,0,0,4414,2
2053,26055,0,1,1,1,647,9,0,0,4464,2
2054,891,0,1,1,1,590,1,0,0,3937,0
2055,50001,0,1,1,1,4853,12,0,0,4023,2
2056,122506,0,3,1,1,21022,13,0,0,4408,2
2057,126886,0,2,1,1,9120,17,0,0,4044,2
2058,42342,0,1,1,1,11408,23,11408,23,4331,2
2059,58898,0,1,1,1,23050,15,50,1,4328,2
2060,45735,0,1,1,1,10085,3,0,0,4239,2
2061,77225,0,4,1,1,30646,15,0,0,4282,2
2062,59874,0,1,1,1,0,0,0,0,3986,2
2063,30868,0,1,1,1,405,3,0,0,4226,2
2064,34257,0,1,1,1,2010,4,0,0,4309,2
2065,42639,0,2,1,1,7366,12,0,0,4181,2
2066,891,0,1,1,1,40256,4,0,0,4203,3
2067,89708,0,1,1,1,8000,4,0,0,3173,2
2068,75892,0,2,1,1,8738,15,0,0,4160,2
2069,140918,0,4,1,1,69760,32,0,0,3883,2
2070,165144,0,4,1,1,39680,22,700,4,3355,2
2071,14426,0,1,1,1,0,0,0,0,4096,2
2072,29559,0,4,1,1,28969,16,0,0,4236,1
2073,113113,0,3,1,1,10736,13,0,0,4307,2
2074,73027,0,4,1,1,34002,19,0,0,4063,2
2075,17386,0,1,1,1,0,0,0,0,3771,2
2076,9310,0,1,1,1,500,1,500,1,4272,2
2077,11023,0,1,1,1,0,0,0,0,4328,2
2078,55406,0,4,1,1,38118,18,500,1,4310,1
2079,47638,0,1,1,1,0,0,0,0,3739,2
2080,30040,0,2,1,1,8636,8,500,1,3873,2
2081,24787,0,1,1,1,1000,1,0,0,3930,2
2082,40758,0,1,1,1,3500,4,1000,2,4299,2
2083,891,0,1,1,1,0,0,0,0,4268,0
2084,40686,0,1,1,1,260,2,0,0,4177,2
2085,16626,0,1,1,1,2500,13,0,0,4329,2
2086,18944,0,1,1,1,300,3,300,3,3932,2
2087,114949,0,5,1,1,87136,24,600,2,4294,1
2088,32522,0,1,1,1,5971,4,471,2,4042,2
2089,86533,0,1,1,1,3700,4,700,2,3600,2
2090,165144,0,2,1,1,9574,16,0,0,4194,2
2091,10797,0,1,1,1,0,0,0,0,3581,2
2092,131618,0,4,1,1,46473,16,0,0,4274,2
2093,77523,1112,1,1,1,11050,5,1000,2,4274,2
2094,47905,0,3,1,1,14575,16,2000,4,4245,2
2095,28695,0,1,1,1,0,0,0,0,4173,2
2096,15253,0,2,1,1,5427,8,0,0,4373,2
2097,165144,0,3,1,1,16327,13,0,0,3768,2
2098,30556,0,1,1,1,950,5,550,3,4361,2
2099,22678,0,1,1,1,2125,7,0,0,4068,2
2100,89430,0,3,1,1,24314,18,0,0,1547,2
2101,26522,0,3,1,1,18479,13,0,0,4358,2
2102,59913,0,1,1,1,2210,5,150,1,3481,2
2103,16516,0,1,1,1,500,1,0,0,4275,2
2104,49050,0,3,1,1,18436,16,0,0,2426,2
2105,27981,0,5,1,1,63004,17,0,0,2921,3
2106,4939,0,1,1,1,1000,1,0,0,2515,2
2107,26077,0,1,1,1,6768,4,0,0,3487,2
2108,110893,0,1,1,1,4653,6,0,0,3645,2
2109,56455,0,1,1,1,6000,3,0,0,4218,2
2110,32699,0,1,1,1,1500,2,500,1,3167,2
2111,109790,0,1,1,1,16108,4,0,0,3123,2
2112,165144,0,5,1,1,107645,25,0,0,3287,1
2113,145233,0,1,1,1,9366,5,4866,3,2626,2
2114,1054,0,1,1,1,15147,3,0,0,3133,3
2115,27532,0,1,1,1,4639,13,0,0,3939,2
2116,62464,0,1,1,1,5675,16,500,1,3820,2
2117,4041,0,1,1,1,0,0,0,0,3344,2
2118,28138,0,1,1,1,6330,29,0,0,3847,2
2119,33010,0,1,1,1,0,0,0,0,3915,2
2120,45687,0,1,1,1,45,2,0,0,2269,2
2121,12981,0,1,1,1,0,0,0,0,4246,2
2122,165144,1514,1,1,1,4600,4,100,2,4103,2
2123,75505,0,4,1,1,30850,17,500,1,4007,2
2124,55591,0,2,1,1,8817,13,0,0,3693,2
2125,37358,0,4,1,1,50488,19,0,0,3967,1
2126,33803,0,1,1,1,6100,34,0,0,4079,2
2127,2500,0,1,1,1,2500,1,0,0,3717,0
2128,140527,0,1,1,1,3500,14,0,0,4023,2
2129,5360,0,1,1,1,0,0,0,0,4392,2
2130,124430,0,2,1,1,15523,17,1200,8,4054,2
2131,165144,0,4,1,1,46771,14,0,0,4048,2
2132,165144,0,3,1,1,13639,15,180,1,3984,2
2133,53518,0,5,1,1,73933,30,400,1,3930,1
2134,122545,0,1,1,1,269,4,250,1,3834,2
2135,165144,0,1,1,1,10500,5,0,0,4096,2
2136,165144,0,4,1,1,47286,19,2276,5,3980,2
2137,37833,0,4,1,1,48172,15,500,1,3551,1
2138,48256,0,1,1,1,9690,2,0,0,3979,2
2139,99704,2704,2,1,1,15750,12,0,0,4106,2
2140,165144,0,1,1,1,4150,5,150,3,3599,2
2141,82497,0,1,1,1,0,0,0,0,3565,2
2142,15326,7663,1,1,1,0,0,0,0,4140,4
2143,32619,0,1,1,1,1070,7,0,0,3846,2
2144,57017,0,1,1,1,2495,11,0,0,3854,2
2145,165144,0,4,1,1,29296,19,635,3,4189,2
2146,49375,0,3,1,1,23628,14,0,0,3797,2
2147,25341,0,1,1,1,38,4,0,0,3995,2
2148,45150,0,3,1,1,18907,13,0,0,4141,2
2149,165144,0,1,1,1,10500,5,500,4,3953,2
2150,19132,0,2,1,1,9124,17,0,0,3915,2
2151,165144,0,3,1,1,38490,37,9550,20,4008,2
2152,13040,0,1,1,1,500,1,0,0,3972,2
2153,165144,0,1,1,1,6454,13,3954,12,4010,2
2154,36294,0,1,1,1,0,0,0,0,3956,2
2155,89840,0,2,1,1,7048,14,0,0,3819,2
2156,6914,0,1,1,1,1500,1,0,0,3915,2
2157,28493,0,3,1,1,21845,22,300,1,3932,1
2158,111793,0,1,1,1,500,1,0,0,4057,2
2159,18700,0,1,1,1,870,2,0,0,3995,2
2160,53957,0,1,1,1,7000,4,500,1,4133,2
2161,135770,0,1,1,1,4700,5,200,3,4215,2
2162,165144,0,4,1,1,35464,18,2197,4,4190,2
2163,60076,0,4,1,1,45582,9,0,0,3935,1
2164,3522,0,1,1,1,3522,4,0,0,3916,0
2165,36736,0,1,1,1,0,0,0,0,4134,2
2166,100634,0,1,3,1,69669,28,1540,12,4193,1
2167,88918,0,2,1,1,5537,14,0,0,4180,2
2168,165144,0,1,1,1,25039,16,500,1,4173,2
2169,37948,0,3,1,1,19213,43,0,0,3914,2
2170,81552,0,2,1,1,7703,8,0,0,3855,2
2171,118067,0,2,1,1,8715,12,0,0,3718,2
2172,165144,0,4,1,1,29968,14,500,1,3869,2
2173,135488,0,5,1,1,57787,16,0,0,4117,2
2174,68243,0,2,1,1,10012,22,903,3,3888,2
2175,56693,3953,2,1,1,20454,11,0,0,3893,2
2176,165144,0,1,1,1,7550,6,1050,3,3831,2
2177,165144,0,4,1,1,28447,17,0,0,3848,2
2178,35425,0,1,1,1,4125,19,0,0,3834,2
2179,161579,0,1,1,1,7688,21,5688,20,3811,2
2180,11314,1000,1,1,1,741,4,0,0,3845,2
2181,119531,0,5,1,1,60503,43,250,1,4002,2
2182,48433,0,1,1,1,4300,5,800,3,3673,2
2183,10872,0,1,1,1,4500,27,0,0,3882,2
2184,109268,0,2,1,1,7401,17,750,1,4034,2
2185,105160,0,3,1,1,20458,21,0,0,3732,2
2186,90919,0,4,1,1,44430,17,0,0,3739,2
2187,50230,0,1,1,1,4149,9,800,4,3727,2
2188,74538,0,3,1,1,18835,21,0,0,2726,2
2189,4606,0,1,1,1,4320,6,0,0,3501,0
2190,61617,0,2,1,1,23495,13,0,0,3972,2
2191,15275,0,1,1,1,75,2,0,0,2761,2
2192,112891,0,1,1,1,500,1,500,1,3909,2
2193,41176,0,1,1,1,7624,7,2624,4,3729,2
2194,81251,0,1,1,1,19500,6,0,0,3958,2
2195,18142,0,1,1,1,220,4,0,0,3638,2
2196,16200,0,4,1,1,40455,17,0,0,3840,3
2197,8913,0,1,1,1,2050,10,50,1,3630,2
2198,14372,0,2,1,1,9042,13,0,0,3557,2
2199,77965,0,4,1,1,41126,33,2683,7,3120,2
2200,12271,500,2,1,1,7684,15,1000,2,4219,2
2201,49874,0,4,1,1,39976,13,0,0,4293,1
2202,35445,0,1,1,1,3379,9,0,0,4198,2
2203,91755,0,1,1,1,5026,8,751,3,2676,2
2204,33753,0,3,1,1,14961,14,500,1,3335,2
2205,53750,0,3,1,1,23135,14,0,0,3736,2
2206,110132,0,1,1,1,19000,5,0,0,3271,2
2207,12221,0,1,1,1,511,4,0,0,3692,2
2208,65519,0,1,1,1,0,0,0,0,4150,2
2209,47291,0,1,1,1,1350,4,350,3,2336,2
2210,124564,0,3,1,1,11026,13,0,0,3840,2
2211,24111,0,2,1,1,9374,16,0,0,3802,2
2212,35801,0,1,1,1,3337,13,0,0,3743,2
2213,150972,0,1,1,1,2700,3,700,2,3645,2
2214,165144,0,1,1,1,14125,12,3250,7,3683,2
2215,47090,0,1,1,1,0,0,0,0,3726,2
2216,1300,0,1,1,1,454,11,0,0,3691,0
2217,109103,2370,1,1,1,19600,27,7600,24,3739,2
2218,101057,0,1,1,1,13650,11,2150,9,3600,2
2219,20900,0,1,1,1,1000,1,0,0,3685,2
2220,46607,0,1,1,1,0,0,0,0,3727,2
2221,33017,0,1,1,1,1069,7,250,1,3814,2
2222,30729,0,3,1,1,16456,15,0,0,3795,2
2223,35546,0,1,1,1,3376,10,0,0,3739,2
2224,7845,0,1,1,1,265,3,0,0,3508,2
2225,25788,0,1,1,1,4650,13,4650,13,3687,2
2226,13543,0,1,1,1,1443,7,423,2,3811,2
2227,16618,0,1,1,1,897,5,0,0,3620,2
2228,11548,0,1,1,1,1634,7,0,0,3837,2
2229,22181,0,1,1,1,6245,15,0,0,3656,2
2230,165144,0,4,1,1,29039,17,0,0,3721,2
2231,25080,0,1,1,1,2060,12,0,0,3795,2
2232,17964,0,1,1,1,5030,23,0,0,3783,2
2233,155385,0,3,1,1,15267,12,0,0,3624,2
2234,3977,0,1,1,1,0,0,0,0,3593,2
2235,14620,0,1,1,1,0,0,0,0,2833,2
2236,46882,0,1,1,1,0,0,0,0,3701,2
2237,3350,0,1,1,1,65,3,0,0,3540,0
2238,3049,0,1,1,1,0,0,0,0,3613,0
2239,32377,0,1,1,1,250,2,250,2,3515,2
2240,9396,0,1,1,1,860,5,350,2,3588,2
2241,102669,0,2,1,1,6760,14,306,2,3265,2
2242,26745,0,1,1,1,17547,9,0,0,3664,2
2243,120576,0,4,1,1,36635,14,0,0,3823,2
2244,7658,0,1,1,1,300,1,0,0,3231,2
2245,11136,0,1,1,1,100,1,0,0,3571,2
2246,165144,0,5,1,1,57060,20,500,1,3326,2
2247,124979,0,3,1,1,14267,14,0,0,3720,2
2248,35659,0,1,1,1,1102,9,0,0,3533,2
2249,55996,867,3,1,1,12165,14,0,0,3582,2
2250,65904,0,4,1,1,47224,35,5350,18,3655,1
2251,125679,0,3,1,4,68151,27,650,1,3683,2
2252,165144,0,5,1,1,56685,16,0,0,3476,2
2253,64414,0,1,1,1,1952,12,0,0,2395,2
2254,34204,0,1,1,1,16862,9,1700,5,3596,2
2255,22384,0,1,1,1,0,0,0,0,3676,2
2256,13381,0,1,1,1,1150,2,150,1,3312,2
2257,10959,0,1,1,1,500,1,0,0,3469,2
2258,28607,0,1,1,1,5943,5,0,0,2895,2
2259,30686,0,1,1,1,6161,2,0,0,3596,2
2260,8260,0,1,1,1,700,2,0,0,3673,2
2261,61584,0,4,1,1,27937,14,0,0,3783,2
2262,141594,0,2,1,1,30565,16,0,0,3776,2
2263,114549,0,1,1,1,5000,4,1000,2,3760,2
2264,64153,0,3,1,1,23563,19,0,0,3575,2
2265,10000,0,1,1,1,790,3,0,0,3564,2
2266,21839,0,1,1,1,853,3,119,1,3638,2
2267,165144,5513,1,1,1,5850,12,3100,10,3820,2
2268,92551,0,3,1,1,13755,13,500,1,3895,2
2269,49353,0,4,1,1,34656,14,0,0,3540,1
2270,21843,0,1,1,1,1411,9,0,0,3177,2
2271,34072,0,1,1,1,500,1,0,0,3879,2
2272,72962,0,4,1,1,28055,16,0,0,3869,2
2273,99502,0,3,1,1,19678,28,600,2,4182,2
2274,13250,0,3,1,1,17778,14,0,0,3861,1
2275,98232,0,5,1,1,56687,14,500,1,3867,1
2276,98895,0,4,1,1,89709,17,500,1,3854,1
2277,119340,1000,1,1,1,400,5,400,5,3855,2
2278,30171,0,1,3,1,15370,13,0,0,3853,2
2279,105957,0,1,1,1,4881,12,0,0,3859,2
2280,22548,0,1,1,1,3225,9,0,0,3852,2
2281,89761,0,3,1,1,11965,13,0,0,3845,2
2282,65263,0,1,1,1,22500,4,0,0,3844,2
2283,128456,0,5,1,3,70125,28,0,0,3764,2
2284,35203,0,1,1,1,1800,16,1800,16,3832,2
2285,62023,0,1,1,1,750,4,550,1,3819,2
2286,44197,0,1,1,1,2500,1,0,0,3831,2
2287,104245,0,4,1,1,45589,14,0,0,3810,2
2288,165144,0,4,1,1,43392,17,500,1,3818,2
2289,85496,0,1,1,1,2799,7,2711,6,3820,2
2290,49874,0,1,1,1,7200,9,1700,4,3817,2
2291,109649,0,3,1,1,22136,13,0,0,3812,2
2292,34379,0,3,1,1,13051,20,150,1,3805,2
2293,56688,0,1,1,1,3550,10,1050,9,3812,2
2294,48970,0,4,1,1,30872,14,0,0,3817,1
2295,70789,0,5,1,1,76661,29,150,1,3810,1
2296,24277,0,2,1,1,5330,5,0,0,3796,2
2297,20308,0,3,1,1,19526,13,0,0,3797,1
2298,111041,0,3,1,1,10252,12,0,0,3875,2
2299,27904,0,2,1,1,6622,17,0,0,3793,2
2300,128620,0,2,1,1,7747,12,0,0,3789,2
2301,65340,2454,3,1,1,33795,11,500,1,3775,2
2302,27135,0,1,1,1,4908,11,0,0,3783,2
2303,32898,0,1,1,1,1000,1,0,0,3777,2
2304,165144,0,4,1,1,40170,18,0,0,3755,2
2305,165144,0,4,1,1,33886,13,0,0,3775,2
2306,11457,0,1,1,1,705,3,0,0,3767,2
2307,165144,0,4,1,1,40152,19,0,0,3770,2
2308,5154,0,5,1,1,54657,28,0,0,3769,3
2309,13232,0,1,1,1,8668,16,0,0,3753,2
2310,88232,0,1,1,1,11550,5,550,3,3729,2
2311,75526,0,4,1,1,46421,14,0,0,3712,1
2312,53935,0,1,1,1,0,0,0,0,3743,2
2313,18402,0,1,1,1,0,0,0,0,3746,2
2314,24784,0,1,1,1,100,1,0,0,3729,2
2315,62903,0,3,1,1,16434,13,0,0,3732,2
2316,80272,0,4,1,1,34744,14,550,2,3728,2
2317,10458,0,1,2,1,10458,12,0,0,3726,1
2318,165144,0,4,1,1,32170,13,0,0,3707,2
2319,83524,0,4,1,1,43152,18,0,0,3694,2
2320,10794,0,1,1,1,0,0,0,0,3712,2
2321,49807,0,2,1,1,6393,20,0,0,3718,2
2322,18266,0,3,1,1,12254,15,0,0,3713,2
2323,87851,0,4,1,1,28969,17,0,0,4026,2
2324,32991,0,1,1,1,1230,6,0,0,3693,2
2325,28677,0,1,1,1,215,3,0,0,3699,2
2326,103809,0,3,1,1,16776,14,0,0,3699,2
2327,891,0,1,1,1,3000,1,0,0,3670,0
2328,8859,0,3,1,1,11998,13,0,0,3690,1
2329,26896,0,1,1,1,5364,15,0,0,3685,2
2330,16986,0,1,1,1,0,0,0,0,3676,2
2331,25530,0,3,1,1,25131,17,0,0,3677,1
2332,77067,0,4,1,1,40129,15,0,0,3671,2
2333,6350,0,1,1,1,0,0,0,0,3657,2
2334,76118,0,5,1,1,79154,41,1992,2,3621,1
2335,40420,0,2,1,1,8649,14,0,0,3651,2
2336,30178,0,3,1,1,14422,15,0,0,3656,2
2337,15088,0,1,1,1,0,0,0,0,3650,2
2338,138020,0,3,1,1,16449,17,500,1,3637,2
2339,27310,0,3,1,1,15537,16,500,1,3623,1
2340,109131,0,3,1,1,17481,17,150,1,3622,2
2341,35356,0,3,1,1,18520,15,300,1,3637,2
2342,33466,0,1,1,1,355,3,0,0,3592,2
2343,165144,0,4,1,1,50988,26,2643,5,3630,2
2344,42107,888,1,1,1,3600,4,1000,2,3607,2
2345,74796,0,3,1,1,19710,15,400,1,3616,2
2346,26129,0,3,1,1,20265,17,0,0,3629,1
2347,30893,0,1,1,1,0,0,0,0,3623,2
2348,9445,0,1,1,1,1000,2,1000,2,3613,2
2349,52965,0,1,1,1,500,1,0,0,3606,2
2350,19516,0,3,1,1,17696,16,0,0,3593,1
2351,106378,0,4,1,1,56007,14,0,0,3607,2
2352,22201,0,4,1,1,51278,16,350,1,3602,3
2353,73378,0,3,1,1,13607,14,0,0,3599,2
2354,50193,0,1,1,1,12263,3,0,0,3596,2
2355,165144,0,3,1,1,24156,14,0,0,3581,2
2356,53556,0,1,1,1,0,0,0,0,3575,2
2357,18387,0,4,1,1,40560,19,800,2,3588,3
2358,28577,0,4,1,1,48564,14,0,0,3586,1
2359,55417,0,4,1,1,37127,31,0,0,3575,1
2360,142244,0,3,1,1,12325,13,0,0,3578,2
2361,23139,0,2,1,1,8156,14,0,0,3578,2
2362,146232,0,5,1,1,83783,19,375,1,3566,2
2363,35323,0,1,1,1,1875,8,0,0,3553,2
2364,108081,0,5,1,5,217006,24,0,0,3567,3
2365,1021,0,1,1,1,100,1,0,0,3553,0
2366,120345,0,4,1,1,38323,17,650,2,3544,2
2367,11593,0,2,1,1,9055,16,0,0,3558,2
2368,68180,0,1,1,1,2044,9,0,0,3550,2
2369,26605,0,1,1,1,3704,11,0,0,3543,2
2370,17920,0,1,1,1,3250,18,0,0,3546,2
2371,85156,0,1,1,1,133,5,0,0,3550,2
2372,9005,0,1,1,1,520,1,0,0,3531,2
2373,55404,0,2,1,1,10613,15,500,1,3531,2
2374,42584,0,1,1,1,841,6,0,0,3526,2
2375,92843,0,1,1,1,27650,29,9150,26,3530,2
2376,51082,0,4,1,1,40878,13,0,0,3524,1
2377,18727,0,1,1,1,0,0,0,0,3524,2
2378,165144,0,4,1,1,43162,19,0,0,3518,2
2379,48806,0,1,1,1,12600,10,2500,8,3502,2
2380,15610,0,1,1,1,0,0,0,0,3508,2
2381,46876,0,1,1,1,9680,7,0,0,3498,2
2382,14075,0,1,1,1,4286,15,0,0,3513,2
2383,59895,0,1,1,1,10500,4,0,0,3497,2
2384,25936,0,1,1,1,0,0,0,0,3495,2
2385,134318,0,1,1,1,333,3,258,1,3488,2
2386,32807,0,1,1,1,17259,4,0,0,3482,2
2387,38591,0,2,1,1,11039,18,0,0,3488,2
2388,48958,0,3,1,1,24430,5,0,0,3483,2
2389,10710,0,1,1,1,1000,1,0,0,3460,2
2390,60349,0,2,1,1,10350,18,0,0,3468,2
2391,9453,0,1,1,1,2585,5,0,0,3463,2
2392,60867,0,4,1,1,41345,18,0,0,3454,1
2393,27590,0,1,1,1,100,1,0,0,3455,2
2394,100069,0,3,1,1,18745,13,0,0,3454,2
2395,27820,0,1,1,1,3005,11,0,0,3454,2
2396,20503,0,1,1,1,520,3,0,0,3445,2
2397,137371,0,1,1,1,4977,6,1977,4,3447,2
2398,12950,0,2,1,1,12798,18,195,1,3432,1
2399,25207,957,2,1,1,6883,13,0,0,3440,2
2400,17088,0,1,1,1,0,0,0,0,3510,2
2401,24100,0,3,1,1,26674,23,2300,7,3421,1
2402,101632,0,4,1,1,48658,14,0,0,3432,2
2403,165144,0,3,1,1,21274,18,0,0,3419,2
2404,45257,0,1,1,1,3625,7,0,0,3417,2
2405,891,0,1,1,1,626,1,0,0,3393,0
2406,18272,0,1,1,1,2920,5,0,0,3405,2
2407,10756,0,1,1,1,1375,4,0,0,3104,2
2408,161281,0,1,1,1,6321,8,175,1,3399,2
2409,75680,0,3,1,1,23159,14,0,0,3397,2
2410,59839,0,3,1,1,26962,18,0,0,3404,2
2411,165144,0,4,1,1,40755,34,0,0,3398,2
2412,101772,0,3,1,1,26480,17,1000,2,3396,2
2413,165144,4704,5,1,1,104159,33,4754,15,3396,1
2414,1452,0,1,1,1,2375,5,0,0,3396,0
2415,30902,0,1,1,1,4175,12,50,1,3384,2
2416,65458,1000,3,1,1,28356,24,1100,3,3382,2
2417,114067,0,4,1,1,42569,23,0,0,3336,2
2418,93371,0,4,1,1,55338,20,0,0,3382,1
2419,20207,0,1,1,1,3033,12,0,0,3370,2
2420,41040,0,5,1,1,66292,14,200,2,3372,1
2421,41062,0,1,2,1,8275,11,0,0,3356,2
2422,165144,0,4,1,1,42007,23,0,0,3369,2
2423,81087,0,3,1,1,18971,12,0,0,3362,2
2424,14336,0,1,1,1,0,0,0,0,3349,2
2425,29929,0,3,1,1,18032,17,150,1,3344,1
2426,121390,0,1,1,1,8500,4,0,0,3342,2
2427,23226,0,1,1,1,2236,2,0,0,3343,2
2428,165144,0,3,1,1,45907,22,500,1,3347,2
2429,68012,0,1,1,1,247,3,0,0,3342,2
2430,23589,0,1,1,1,0,0,0,0,3336,2
2431,35033,0,1,1,1,1000,1,0,0,2913,2
2432,19860,0,1,1,1,1500,5,0,0,3281,2
2433,49588,0,1,1,1,4960,14,100,1,3299,2
2434,111442,0,4,1,1,30368,19,0,0,3392,2
2435,87402,0,4,1,1,41685,21,0,0,3306,2
2436,21875,7558,3,1,1,12398,15,0,0,3299,2
2437,71459,0,4,1,1,36608,28,1020,3,3312,2
2438,34049,0,1,1,1,2030,8,0,0,3306,2
2439,39759,0,1,1,1,100,1,100,1,3278,2
2440,64138,0,3,1,1,22089,19,0,0,3257,2
2441,83811,0,4,1,1,25936,15,500,1,3281,2
2442,51864,0,2,1,1,6795,13,0,0,3279,2
2443,165144,0,5,1,1,66859,21,200,1,3285,2
2444,51730,0,1,1,1,2875,16,0,0,3264,2
2445,118141,0,4,1,1,46521,11,0,0,3259,2
2446,76060,0,4,1,1,33424,30,0,0,3263,2
2447,25316,0,1,1,1,0,0,0,0,3258,2
2448,16859,0,4,1,1,64109,45,4822,9,3266,3
2449,42236,0,1,1,1,8639,10,8389,9,3259,2
2450,3446,0,1,1,1,0,0,0,0,3245,2
2451,26119,0,1,1,1,3189,6,0,0,3257,2
2452,136732,0,5,1,1,87549,20,0,0,3252,1
2453,14554,0,1,1,1,0,0,0,0,3237,2
2454,165144,0,4,1,1,36666,20,0,0,3239,2
2455,76513,0,4,1,1,45265,16,0,0,3235,1
2456,137076,0,5,1,1,61276,24,1600,4,3225,2
2457,11952,0,1,1,1,0,0,0,0,3244,2
2458,44742,0,1,1,1,2500,1,0,0,3217,2
2459,94022,0,1,1,1,2585,14,0,0,3222,2
2460,29287,0,1,1,1,0,0,0,0,3216,2
2461,165144,0,5,1,1,58457,14,0,0,3217,2
2462,114868,0,4,1,1,45996,22,0,0,3204,2
2463,37335,0,3,1,1,19507,17,0,0,3202,2
2464,45522,0,3,1,1,10728,13,0,0,3197,2
2465,66524,0,4,1,1,34682,23,0,0,3188,2
2466,38411,0,1,1,1,500,1,500,1,3190,2
2467,38137,0,1,1,1,11050,3,50,1,3182,2
2468,22077,0,1,1,1,1385,4,0,0,3187,2
2469,65784,0,1,1,1,10953,50,0,0,3169,2
2470,95916,0,3,1,1,11845,11,0,0,3182,2
2471,122164,0,2,1,1,9944,16,0,0,3182,2
2472,165144,2562,4,1,1,58008,19,650,2,3173,2
2473,165144,4727,5,1,1,75019,21,300,2,3166,2
2474,161453,0,3,1,1,38956,44,0,0,3158,2
2475,135568,0,4,1,1,40051,21,0,0,3166,2
2476,98339,0,3,1,1,16336,13,0,0,3145,2
2477,26103,0,3,1,1,13692,18,0,0,3151,2
2478,11133,0,1,1,1,0,0,0,0,3147,2
2479,7011,0,3,1,1,19791,16,0,0,3152,3
2480,165144,0,3,1,1,14787,13,0,0,3137,2
2481,29298,0,3,1,1,24656,13,0,0,3141,1
2482,35304,0,4,1,1,30532,13,0,0,3131,1
2483,14952,0,1,1,1,250,1,250,1,3099,2
2484,163315,0,1,1,1,8035,29,0,0,3120,2
2485,23649,0,1,1,1,3250,16,0,0,3176,2
2486,4460,0,1,1,1,4741,14,1816,1,3113,1
2487,165144,0,3,1,1,22824,19,767,2,3119,2
2488,23781,0,1,1,1,50,1,50,1,3085,2
2489,165144,0,5,1,1,98119,23,0,0,3082,1
2490,34942,0,3,1,1,19016,13,0,0,3089,2
2491,5970,0,1,1,1,1000,1,0,0,3091,2
2492,165144,0,1,1,1,3170,5,500,1,3083,2
2493,34103,0,3,1,1,34630,16,0,0,3115,1
2494,142152,0,3,1,1,19464,13,0,0,3088,2
2495,12713,0,1,1,1,0,0,0,0,3077,2
2496,28848,0,1,1,1,0,0,0,0,3069,2
2497,10940,0,1,1,1,0,0,0,0,3062,2
2498,24372,0,1,1,1,255,1,255,1,3064,2
2499,29005,0,1,1,1,90,3,0,0,3060,2
2500,165144,0,5,1,1,57130,15,0,0,3069,2
2501,30062,5368,1,1,1,7373,10,4373,8,3057,2
2502,13117,0,1,1,1,1972,3,0,0,3027,2
2503,86341,0,3,1,1,20991,16,0,0,3053,2
2504,142810,0,1,1,1,8000,4,0,0,3049,2
2505,8399,0,3,1,1,21136,13,0,0,3052,3
2506,120622,0,4,1,1,25675,14,500,1,3040,2
2507,86150,0,1,1,1,7600,34,100,1,3011,2
2508,14079,0,2,1,1,6503,16,0,0,2999,2
2509,10036,0,3,1,1,13959,16,0,0,3030,1
2510,80737,0,1,1,1,2845,5,150,1,3028,2
2511,25435,0,1,1,1,7147,32,0,0,3027,2
2512,165144,0,1,1,1,1700,3,200,2,3000,2
2513,85826,0,4,1,1,33678,29,0,0,3026,2
2514,891,0,3,1,1,14967,10,0,0,3022,3
2515,11525,0,1,1,1,0,0,0,0,3008,2
